Dataset,family_id,individual_id,lat1_obs,long1_obs,city1_obs,country1_obs,lat2_obs,long2_obs,city2_obs,country2_obs,#,Northeast Asian,Mediterranean,Southern African,Southwest Asian,Native American,Oceanian,Southeast Asia,Northern European,Subsaharan African,ClosestPop_prd,Lat_pred,Long_pred
Gladstein2019_343AJ,Russia-Romania_GRC10042975,Russia-Romania_GRC10042975,55.7522,37.6155,Moscow,Russia,44.4334,26.0999,Bucharest,Romania,725,"0,018057","0,513117","0,002531","0,234256","0,013257","0,013021","0,021639","0,162406","0,021717",Turk_2,"40,9058","36,9152"
Gladstein2019_343AJ,Russia-Romania_GRC10045504,Russia-Romania_GRC10045504,55.7522,37.6155,Moscow,Russia,44.4334,26.0999,Bucharest,Romania,726,"0,024684","0,507577","0,004295","0,231716","0,020605","0,005024","0,012407","0,161472","0,03222",Turk_2,"40,9518","36,84"
Gladstein2019_343AJ,Russia-Slovakia_GRC021945,Russia-Slovakia_GRC021945,55.7522,37.6155,Moscow,Russia,48.15,17.117,Bratislava,Slovakia,727,"0,020519","0,509401","0,000707","0,253057","0,014706","0,000734","0,034458","0,143751","0,022667",Turk_2,"40,2562","39,5382"
Gladstein2019_343AJ,Russia-Ukraine_GRC009367,Russia-Ukraine_GRC009367,55.7522,37.6155,Moscow,Russia,50.4334,30.5166,Kiev,Ukraine,728,"0,037835","0,522541","0,008444","0,226657","0,007169","0,000538","0,017878","0,166915","0,012023",Turk_2,"41,0049","36,6772"
Gladstein2019_343AJ,Russia-Ukraine_GRC031263,Russia-Ukraine_GRC031263,55.7522,37.6155,Moscow,Russia,50.4334,30.5166,Kiev,Ukraine,729,"0,012569","0,510791","0,00704","0,238904","0,01093","0,015139","0,016775","0,15556","0,032292",Turk_2,"40,5709","37,6679"
Behar_2010_100_otherJ,sephardic1tur,sephardic1tur,39.9272,32.8644,Ankara,Turkey,,,,,730,"0,018186","0,544797",1E-05,"0,266965","0,000166","0,010339","0,012323","0,121152","0,026062",Armenians_1,"38,5215","41,3872"
Behar_2010_100_otherJ,sephardic2tur,sephardic2tur,39.9272,32.8644,Ankara,Turkey,,,,,731,"0,032407","0,56005","0,001984","0,238655","0,010375","0,005722","0,009952","0,115994","0,024861",Palestinian_2,"36,0933","38,7008"
Behar_2010_100_otherJ,sephardic3tur,sephardic3tur,39.9272,32.8644,Ankara,Turkey,,,,,732,1E-05,"0,540287","0,000688","0,239891","0,004402","0,010173","0,032876","0,138198","0,033475",Palestinian_2,"37,609","38,3559"
Behar_2010_100_otherJ,sephardic4tur,sephardic4tur,39.9272,32.8644,Ankara,Turkey,,,,,733,"0,017225","0,548759",1E-05,"0,239945","0,003775","0,001605","0,021335","0,115301","0,052044",Palestinian_2,"35,0075","37,6579"
Behar_2010_100_otherJ,sephardic5tur,sephardic5tur,39.9272,32.8644,Ankara,Turkey,,,,,734,"0,007232","0,571135","0,012877","0,241536","0,01092",1E-05,"0,02851","0,10925","0,018529",Palestinian_2,"35,7529","38,7527"
Behar_2010_100_otherJ,sephardic6tur,sephardic6tur,39.9272,32.8644,Ankara,Turkey,,,,,735,"0,017568","0,559803","0,004072","0,252037",1E-05,"0,007722","0,016138","0,111375","0,031275",Palestinian_2,"35,5087","38,374"
Behar_2010_100_otherJ,sephardic7tur,sephardic7tur,39.9272,32.8644,Ankara,Turkey,,,,,736,"0,01836","0,5753",1E-05,"0,255604",1E-05,"0,00524","0,014735","0,105995","0,024746",Palestinian_2,"35,4442","38,4886"
Behar_2010_100_otherJ,sephardic8tur,sephardic8tur,39.9272,32.8644,Ankara,Turkey,,,,,737,"0,027129","0,570854",1E-05,"0,235932","0,010749","0,0044","0,010701","0,112591","0,027634",Palestinian_2,"35,7987","38,631"
Behar_2010_100_otherJ,sephardic9tur,sephardic9tur,39.9272,32.8644,Ankara,Turkey,,,,,738,"0,033686","0,556406","0,00358","0,244897",1E-05,"0,011036","0,0138","0,111672","0,024913",Palestinian_2,"35,9189","38,544"
Behar_2010_100_otherJ,sephardic10tur,sephardic10tur,39.9272,32.8644,Ankara,Turkey,,,,,739,"0,004357","0,552008","0,000702","0,262528","0,014296","0,010441","0,025499","0,112647","0,017522",Armenians_1,"38,0593","41,266"
Behar_2010_100_otherJ,sephardic12bul,sephardic12bul,42.6833,23.3167,Sofia,Bulgaria,,,,,741,"0,017392","0,537831","0,006113","0,245787","0,010297","0,009539","0,017852","0,134001","0,021188",Turk_2,"38,3775","40,2293"
Behar_2010_100_otherJ,sephardic13bul,sephardic13bul,42.6833,23.3167,Sofia,Bulgaria,,,,,742,"0,007612","0,542452","0,003788","0,255261","0,006736","0,007486","0,020574","0,128951","0,02714",Armenians_1,"37,9653","40,4448"
Behar_2010_100_otherJ,sephardic14bul,sephardic14bul,42.6833,23.3167,Sofia,Bulgaria,,,,,743,"0,016485","0,545388","0,012861","0,254838","0,010289","0,00348","0,020218","0,114227","0,022214",Armenians_1,"37,9034","40,827"
Behar_2010_100_otherJ,sephardic15bul,sephardic15bul,42.6833,23.3167,Sofia,Bulgaria,,,,,744,"0,020292","0,537813","0,010829","0,22137","0,011012","0,005633","0,022944","0,152599","0,017509",Turk_2,"38,6386","37,0482"
Behar_2010_100_otherJ,sephardic16bul,sephardic16bul,42.6833,23.3167,Sofia,Bulgaria,,,,,745,"0,016808","0,53659","0,009411","0,245476","0,005016","0,020168","0,013171","0,124585","0,028775",Turk_2,"37,7909","39,8602"
Behar_2010_100_otherJ,sephardic17bul,sephardic17bul,42.6833,23.3167,Sofia,Bulgaria,,,,,746,"0,016509","0,545418","0,000832","0,234314",1E-05,1E-05,"0,025869","0,149695","0,027343",Turk_2,"38,2038","38,0055"
Behar_2010_100_otherJ,sephardic18bul,sephardic18bul,42.6833,23.3167,Sofia,Bulgaria,,,,,747,"0,006673","0,550544","0,015286","0,234915","0,013014","0,000717","0,019703","0,135431","0,023717",Palestinian_2,"36,8277","39,2892"
Behar_2010_100_otherJ,sephardic19bul,sephardic19bul,42.6833,23.3167,Sofia,Bulgaria,,,,,748,1E-05,"0,552833","0,004123","0,234889","0,007542","0,022641","0,016902","0,141925","0,019134",Palestinian_2,"37,6006","39,1546"
Gladstein2019_343AJ,single-Austria-sample,121,48.2,16.3666,Vienna,Austria,,,,,749,"0,02975","0,501709",1E-05,"0,234369","0,010425","0,0057540000000000004","0,006541","0,179409","0,032033",Romania_2,"43,0144","31,643"
Gladstein2019_343AJ,single-Austria-sample,122,48.2,16.3666,Vienna,Austria,,,,,750,"0,033749","0,555112","0,009648","0,214508","0,001677","0,01021","0,02063","0,143424","0,011043",Turk_2,"37,9732","36,8175"
Gladstein2019_343AJ,single-Belarus-sample,108,53.9,27.5666,Minsk,Belarus,,,,,751,"0,026603","0,511679","0,005419","0,242394","0,006085","0,006551","0,019181","0,164087","0,018001",Turk_2,"41,4841","37,8222"
Gladstein2019_343AJ,single-Belarus-sample,109,53.9,27.5666,Minsk,Belarus,,,,,752,"0,025576","0,519998",1E-05,"0,222614","0,019042","0,002624","0,021319","0,157439","0,031379",Turk_2,"39,2279","36,1385"
Gladstein2019_343AJ,single-Belarus-sample,110,53.9,27.5666,Minsk,Belarus,,,,,753,"0,027955","0,506462","0,005567","0,246568","0,010699","0,009383","0,014722","0,15333","0,025314",Turk_2,"40,5803","38,142"
Gladstein2019_343AJ,single-Belarus-sample,111,53.9,27.5666,Minsk,Belarus,,,,,754,"0,029071","0,498842",1E-05,"0,247448","0,023893","0,001444","0,023936","0,151629","0,023727",Turk_2,"41,0856","38,6214"
Gladstein2019_343AJ,single-Belarus-sample,112,53.9,27.5666,Minsk,Belarus,,,,,755,"0,022535","0,519005","0,012569","0,248611",1E-05,1E-05,"0,022547","0,163156","0,011556",Turk_2,"40,7951","37,9548"
Gladstein2019_343AJ,single-Belarus-sample,113,53.9,27.5666,Minsk,Belarus,,,,,756,"0,020784","0,48452",1E-05,"0,263415","0,007411","0,008224","0,033154","0,160848","0,021635",Turk_2,"41,7196","39,0635"
Gladstein2019_343AJ,single-Belarus-sample,114,53.9,27.5666,Minsk,Belarus,,,,,757,"0,024775","0,504882","0,003691","0,246166",1E-05,"0,02261","0,027193","0,153526","0,017146",Turk_2,"41,1701","38,6051"
Gladstein2019_343AJ,single-Belarus-sample,115,53.9,27.5666,Minsk,Belarus,,,,,758,"0,017634","0,523696","0,001806","0,245733","0,015716","0,008047","0,020154","0,154387","0,012827",Turk_2,"40,4128","38,4872"
Gladstein2019_343AJ,single-Belarus-sample,116,53.9,27.5666,Minsk,Belarus,,,,,759,"0,028147","0,510278","0,003404","0,244077","0,000175","0,004612","0,025181","0,169283","0,014844",Turk_2,"41,6544","37,3875"
Gladstein2019_343AJ,single-Belarus-sample,117,53.9,27.5666,Minsk,Belarus,,,,,760,"0,022459","0,501602",1E-05,"0,265332","0,014151","0,003881","0,017717","0,156662","0,018187",Turk_2,"41,1359","39,228"
Gladstein2019_343AJ,single-Belarus-sample,118,53.9,27.5666,Minsk,Belarus,,,,,761,"0,013639","0,525569","0,007015","0,244776","0,011669","0,004194","0,016899","0,162045","0,014193",Turk_2,"40,655","38,0323"
Gladstein2019_343AJ,single-Belarus-sample,120,53.9,27.5666,Minsk,Belarus,,,,,763,"0,014172","0,542829","9,6E-05","0,227135","0,004799","0,023127","0,01365","0,149793","0,0244",Turk_2,"38,2161","37,6023"
Gladstein2019_343AJ,single-Czechia-sample,105,50.0833,14.4665,Prague,Czechia,,,,,764,"0,028704","0,52698",1E-05,"0,244013","0,005528",1E-05,"0,017376","0,148789","0,02859",Turk_2,"39,4236","38,2829"
Gladstein2019_343AJ,single-Czechia-sample,106,50.0833,14.4665,Prague,Czechia,,,,,765,"0,023831","0,550158","0,001022","0,247793",1E-05,"0,0047","0,014932","0,129813","0,02774",Armenians_1,"37,5461","40,1461"
Gladstein2019_343AJ,single-Czechia-sample,107,50.0833,14.4665,Prague,Czechia,,,,,766,"0,016072","0,518573","0,00386","0,242113","0,019448","0,008542","0,020301","0,15329","0,017801",Turk_2,"40,4465","38,2035"
Gladstein2019_343AJ,single-Germany-sample,093,52.5218,13.4015,Berlin,Germany,,,,,767,"0,010674","0,52897","0,006494","0,247316","0,008038","0,011238","0,023308","0,135293","0,028669",Turk_2,"38,3354","39,3718"
Gladstein2019_343AJ,single-Germany-sample,094,52.5218,13.4015,Berlin,Germany,,,,,768,"0,010555","0,538442","0,007869","0,239283","0,021817",1E-05,"0,018841","0,131647","0,031536",Turk_2,"37,6331","39,0733"
Gladstein2019_343AJ,single-Germany-sample,095,52.5218,13.4015,Berlin,Germany,,,,,769,"0,005222","0,531124","0,00344","0,219593","0,015218","0,017818","0,028123","0,154329","0,025134",Turk_2,"38,5593","36,4807"
Gladstein2019_343AJ,single-Germany-sample,096,52.5218,13.4015,Berlin,Germany,,,,,770,"0,027141","0,541198",1E-05,"0,247494","0,006807","0,004385","0,010629","0,135312","0,027023",Turk_2,"38,3209","40,1463"
Gladstein2019_343AJ,single-Germany-sample,097,52.5218,13.4015,Berlin,Germany,,,,,771,"0,011284","0,532895","0,006688","0,239659","0,007042","0,013829","0,010145","0,151254","0,027204",Turk_2,"38,6086","37,8387"
Gladstein2019_343AJ,single-Germany-sample,098,52.5218,13.4015,Berlin,Germany,,,,,772,"0,003034","0,54682","0,007909","0,217446","0,02957","0,006671","0,02088","0,137909","0,029763",Palestinian_2,"36,6559","37,9925"
Gladstein2019_343AJ,single-Germany-sample,099,52.5218,13.4015,Berlin,Germany,,,,,773,"0,029719","0,528574",1E-05,"0,230278","0,022035","0,012851","0,015868","0,133528","0,027138",Turk_2,"38,1827","38,5971"
Gladstein2019_343AJ,single-Germany-sample,100,52.5218,13.4015,Berlin,Germany,,,,,774,"0,006749","0,54649","0,007404","0,218659","0,016334",1E-05,"0,023116","0,149964","0,031274",Palestinian_2,"37,694","37,1491"
Gladstein2019_343AJ,single-Germany-sample,101,52.5218,13.4015,Berlin,Germany,,,,,775,"0,015634","0,539373","0,005345","0,242709","0,006459",1E-05,"0,009693","0,153978","0,026798",Turk_2,"38,6689","38,1108"
Gladstein2019_343AJ,single-Germany-sample,102,52.5218,13.4015,Berlin,Germany,,,,,776,"1,2E-05","0,561049",1E-05,"0,245597","0,012997",1E-05,"0,032626","0,125396","0,022303",Palestinian_2,"36,3189","39,1337"
Gladstein2019_343AJ,single-Germany-sample,103,52.5218,13.4015,Berlin,Germany,,,,,777,"0,009268","0,557016","0,00474","0,245117","0,006268","0,007047","0,012322","0,130187","0,028036",Palestinian_2,"36,3296","39,049"
Gladstein2019_343AJ,single-Germany-sample,104,52.5218,13.4015,Berlin,Germany,,,,,778,"0,004694","0,549463","0,002838","0,228964","0,017127","0,028777","0,019999","0,131161","0,016977",Palestinian_2,"36,8272","39,245"
Gladstein2019_343AJ,single-Hungary-sample,088,47.5,19.0833,Budapest,Hungary,,,,,779,"0,011556","0,539139","0,002238","0,249167","0,003569","0,006111","0,025586","0,141994","0,02064",Turk_2,"38,6333","39,8463"
Gladstein2019_343AJ,single-Hungary-sample,089,47.5,19.0833,Budapest,Hungary,,,,,780,"0,013742","0,535626",1E-05,"0,238721","0,000901","0,009948","0,032302","0,150811","0,017939",Turk_2,"38,8094","37,9751"
Gladstein2019_343AJ,single-Hungary-sample,090,47.5,19.0833,Budapest,Hungary,,,,,781,"0,02429","0,55316","0,000575","0,236321","0,011685","0,009774","0,015711","0,123477","0,025007",Palestinian_2,"36,3971","38,8284"
Gladstein2019_343AJ,single-Hungary-sample,091,47.5,19.0833,Budapest,Hungary,,,,,782,"0,006347","0,541037",1E-05,"0,219029","0,012005","0,024644","0,014641","0,142661","0,039627",Palestinian_2,"37,1264","37,153"
Gladstein2019_343AJ,single-Hungary-sample,092,47.5,19.0833,Budapest,Hungary,,,,,783,"0,019708","0,551019","0,007325","0,227819","0,017079",1E-05,"0,000792","0,149893","0,026355",Turk_2,"38,0467","37,8566"
Gladstein2019_343AJ,single-Lithuania-sample,077,54.6834,25.3166,Vilnius,Lithuania,,,,,784,"0,028788","0,510131","0,003941","0,261701",1E-05,"0,000366","0,037314","0,143525","0,014224",Turk_2,"40,2265","39,5019"
Gladstein2019_343AJ,single-Lithuania-sample,078,54.6834,25.3166,Vilnius,Lithuania,,,,,785,"0,033416","0,515119","0,001118","0,256381","0,006053",1E-05,"0,02781","0,137418","0,022675",Turk_2,"39,8548","39,6548"
Gladstein2019_343AJ,single-Lithuania-sample,079,54.6834,25.3166,Vilnius,Lithuania,,,,,786,"0,028252","0,508267","0,003395","0,224894","0,017755","0,007488","0,012937","0,168749","0,028264",Turk_2,"41,3052","35,6929"
Gladstein2019_343AJ,single-Lithuania-sample,080,54.6834,25.3166,Vilnius,Lithuania,,,,,787,"0,02257","0,52262","1,8E-05","0,253123","0,003816",1E-05,"0,022334","0,148679","0,026829",Turk_2,"40,0697","39,8994"
Gladstein2019_343AJ,single-Lithuania-sample,081,54.6834,25.3166,Vilnius,Lithuania,,,,,788,"0,02145","0,548949","0,007299","0,22816","0,018652","0,011608","0,00496","0,139745","0,019177",Turk_2,"37,9836","38,3163"
Gladstein2019_343AJ,single-Lithuania-sample,082,54.6834,25.3166,Vilnius,Lithuania,,,,,789,"0,02856","0,525631","0,007567","0,237781","0,004126","0,005982","0,022466","0,14405","0,023836",Turk_2,"39,2697","39,1311"
Gladstein2019_343AJ,single-Lithuania-sample,083,54.6834,25.3166,Vilnius,Lithuania,,,,,790,"0,028007","0,514949",1E-05,"0,249597","0,014555","0,001919","0,021799","0,160925","0,008238",Turk_2,"41,2432","38,5241"
Gladstein2019_343AJ,single-Lithuania-sample,084,54.6834,25.3166,Vilnius,Lithuania,,,,,791,"0,031264","0,521032","0,010131","0,243652","0,015093","0,001293","0,019127","0,150205","0,008204",Turk_2,"40,3558","38,5197"
Gladstein2019_343AJ,single-Lithuania-sample,085,54.6834,25.3166,Vilnius,Lithuania,,,,,792,"0,006321","0,522822",1E-05,"0,238454","0,018771","0,012644","0,027068","0,14538","0,02853",Turk_2,"38,6653","37,6255"
Gladstein2019_343AJ,single-Lithuania-sample,086,54.6834,25.3166,Vilnius,Lithuania,,,,,793,"0,036364","0,520698","0,002951","0,255126","0,004416","0,003366","0,030747","0,134398","0,011934",Turk_2,"39,7955","39,6658"
Gladstein2019_343AJ,single-Lithuania-sample,087,54.6834,25.3166,Vilnius,Lithuania,,,,,794,"0,026111","0,520075",1E-05,"0,241675","0,009495","0,015347","0,017546","0,154658","0,015082",Turk_2,"40,4747","38,1732"
Gladstein2019_343AJ,single-Moldova-sample,001,47.005,28.8577,Chisinau,Moldova,,,,,795,"0,010224","0,510764","0,011722","0,231083","0,007376","0,013121","0,035037","0,160542","0,02013",Turk_2,"40,9034","36,8235"
Gladstein2019_343AJ,single-Poland-sample,042,52.25,21.0,Warsaw,Poland,,,,,796,"0,014118","0,520383",1E-05,"0,2532","0,002147","0,006036","0,026165","0,153272","0,024669",Turk_2,"40,308","38,8112"
Gladstein2019_343AJ,single-Poland-sample,043,52.25,21.0,Warsaw,Poland,,,,,797,"0,028155","0,540676","0,005674","0,224551","0,01162","0,003542","0,00637","0,153249","0,026164",Turk_2,"38,4411","37,2181"
Gladstein2019_343AJ,single-Poland-sample,044,52.25,21.0,Warsaw,Poland,,,,,798,"0,033603","0,536479",1E-05,"0,234192","0,014398","0,001307","0,020251","0,146738","0,013023",Turk_2,"39,3328","38,3748"
Gladstein2019_343AJ,single-Poland-sample,045,52.25,21.0,Warsaw,Poland,,,,,799,"0,014619","0,501659","0,0105","0,250118","0,00997","0,016209","0,014739","0,165313","0,016874",Turk_2,"41,6789","37,7871"
Gladstein2019_343AJ,single-Poland-sample,046,52.25,21.0,Warsaw,Poland,,,,,800,"0,023845","0,505803","0,006465","0,241424","0,021383","0,005592","0,022639","0,15245","0,020399",Turk_2,"40,6323","37,9371"
Gladstein2019_343AJ,single-Poland-sample,047,52.25,21.0,Warsaw,Poland,,,,,801,"0,02065","0,540767","0,01355","0,22123","0,027048","0,003275","0,013861","0,14592","0,013698",Turk_2,"38,4435","37,5365"
Gladstein2019_343AJ,single-Poland-sample,048,52.25,21.0,Warsaw,Poland,,,,,802,"0,018477","0,508316","0,007519","0,244286","0,019751",1E-05,"0,010048","0,168815","0,022779",Turk_2,"41,7624","37,2883"
Gladstein2019_343AJ,single-Poland-sample,049,52.25,21.0,Warsaw,Poland,,,,,803,"0,029969","0,54922",1E-05,"0,223635","0,012847","0,009766","0,00614","0,145506","0,022907",Turk_2,"38,0481","37,8304"
Gladstein2019_343AJ,single-Poland-sample,050,52.25,21.0,Warsaw,Poland,,,,,804,"0,019855","0,533551","0,000124","0,241149","0,003369",1E-05,"0,020113","0,150571","0,031257",Turk_2,"38,5581","37,8932"
Gladstein2019_343AJ,single-Poland-sample,051,52.25,21.0,Warsaw,Poland,,,,,805,"0,018245","0,34073","0,003365","0,22852","0,026163","0,010267","0,02037","0,350792","0,001548",Ukranians_2,"50,2785","29,9142"
Gladstein2019_343AJ,single-Poland-sample,052,52.25,21.0,Warsaw,Poland,,,,,806,"0,019396","0,529626","0,000753","0,238868","0,004775","0,003587","0,027217","0,146439","0,029339",Turk_2,"38,5221","37,8347"
Gladstein2019_343AJ,single-Poland-sample,053,52.25,21.0,Warsaw,Poland,,,,,807,"0,014365","0,538715","0,002304","0,220328","0,013461","0,012061","0,025069","0,156856","0,016839",Turk_2,"38,7898","36,7192"
Gladstein2019_343AJ,single-Poland-sample,054,52.25,21.0,Warsaw,Poland,,,,,808,"0,041948","0,52461","0,005555","0,232087","0,010229",1E-05,"0,009493","0,150455","0,025613",Turk_2,"39,6195","37,7002"
Gladstein2019_343AJ,single-Poland-sample,055,52.25,21.0,Warsaw,Poland,,,,,809,"0,012665","0,549483",1E-05,"0,247566","0,007958","0,010522","0,003691","0,145152","0,022952",Armenians_1,"38,4242","39,2655"
Gladstein2019_343AJ,single-Poland-sample,056,52.25,21.0,Warsaw,Poland,,,,,810,"0,024474","0,538691","0,008133","0,218382","0,013129","0,007812","0,01139","0,140133","0,037855",Turk_2,"37,2834","37,2236"
Gladstein2019_343AJ,single-Poland-sample,057,52.25,21.0,Warsaw,Poland,,,,,811,"0,016975","0,531201",1E-05,"0,232142","0,027037","0,008212","0,013576","0,146238","0,02461",Turk_2,"38,526","37,6001"
Gladstein2019_343AJ,single-Poland-sample,058,52.25,21.0,Warsaw,Poland,,,,,812,"0,034054","0,511192","0,017993","0,229172",1E-05,"0,011177","0,023804","0,159894","0,012705",Turk_2,"40,9232","37,1055"
Gladstein2019_343AJ,single-Poland-sample,059,52.25,21.0,Warsaw,Poland,,,,,813,"0,029827","0,514135","0,005149","0,237629","0,009239","0,0052","0,010545","0,171778","0,016498",Turk_2,"41,7908","36,8187"
Gladstein2019_343AJ,single-Poland-sample,060,52.25,21.0,Warsaw,Poland,,,,,814,"0,00917","0,517048","0,007488","0,257481","0,009959","0,010489","0,023176","0,147609","0,01758",Turk_2,"40,2988","40,2075"
Gladstein2019_343AJ,single-Poland-sample,061,52.25,21.0,Warsaw,Poland,,,,,815,"0,014189","0,518839","0,009063","0,242948","0,005264","0,011769","0,021398","0,163923","0,012608",Turk_2,"40,855","37,4464"
Gladstein2019_343AJ,single-Poland-sample,062,52.25,21.0,Warsaw,Poland,,,,,816,"0,012049","0,509345","0,01424","0,225691","0,011232","0,012939","0,020714","0,177804","0,015987",Romania_2,"42,7758","31,8523"
Gladstein2019_343AJ,single-Poland-sample,063,52.25,21.0,Warsaw,Poland,,,,,817,"0,021877","0,508506","0,008001","0,236451","0,014837","0,010679","0,01465","0,160554","0,024445",Turk_2,"40,9048","37,1354"
Gladstein2019_343AJ,single-Poland-sample,064,52.25,21.0,Warsaw,Poland,,,,,818,"0,020882","0,527633","0,002679","0,225833","0,010149","0,004802","0,022395","0,160911","0,024715",Turk_2,"39,8523","36,6986"
Gladstein2019_343AJ,single-Poland-sample,065,52.25,21.0,Warsaw,Poland,,,,,819,"0,025782","0,480689","0,010255","0,253097","0,015099","0,002068","0,007214","0,196059","0,009736",Romania_2,"43,3947","30,1142"
Gladstein2019_343AJ,single-Poland-sample,066,52.25,21.0,Warsaw,Poland,,,,,820,"0,029828","0,495586","0,012969","0,239501","0,01449","0,001901","0,017525","0,18489","0,003311",Romania_2,"43,1662","30,933"
Gladstein2019_343AJ,single-Poland-sample,067,52.25,21.0,Warsaw,Poland,,,,,821,"0,00826","0,526057","0,002918","0,24768","0,015155",1E-05,"0,024216","0,156718","0,018985",Turk_2,"40,3182","38,5319"
Gladstein2019_343AJ,single-Poland-sample,069,52.25,21.0,Warsaw,Poland,,,,,823,"0,027051","0,538461",1E-05,"0,227312",1E-05,"0,003163","0,034954","0,146877","0,022162",Turk_2,"38,4019","37,5988"
Gladstein2019_343AJ,single-Poland-sample,070,52.25,21.0,Warsaw,Poland,,,,,824,"0,023346","0,518548",1E-05,"0,25158",1E-05,1E-05,"0,029304","0,144106","0,033085",Turk_2,"39,4796","39,3215"
Gladstein2019_343AJ,single-Poland-sample,071,52.25,21.0,Warsaw,Poland,,,,,825,"0,011922","0,532538","0,00362","0,252724","0,003288","0,013372","0,020291","0,14554","0,016705",Turk_2,"39,364","39,4002"
Gladstein2019_343AJ,single-Poland-sample,072,52.25,21.0,Warsaw,Poland,,,,,826,"0,027167","0,544625",1E-05,"0,242093","0,006421","0,004426","0,013119","0,131469","0,03067",Turk_2,"37,4657","39,5535"
Gladstein2019_343AJ,single-Poland-sample,073,52.25,21.0,Warsaw,Poland,,,,,827,"0,019306","0,511111",1E-05,"0,252898","0,012145","0,000179","0,026434","0,144273","0,033643",Turk_2,"40,1811","39,6658"
Gladstein2019_343AJ,single-Poland-sample,074,52.25,21.0,Warsaw,Poland,,,,,828,"0,012085","0,508023","0,008556","0,242199","0,019215",1E-05,"0,031989","0,173284","0,004638",Turk_2,"41,9576","36,3963"
Gladstein2019_343AJ,single-Poland-sample,075,52.25,21.0,Warsaw,Poland,,,,,829,"0,022948","0,526878","0,004698","0,244635","0,018039",1E-05,"0,013955","0,155067","0,013769",Turk_2,"40,3912","38,5098"
Gladstein2019_343AJ,single-Poland-sample,076,52.25,21.0,Warsaw,Poland,,,,,830,"0,026521","0,514412","0,016247","0,23887","0,007794","0,002612","0,018031","0,166379","0,009135",Turk_2,"41,6044","37,4934"
Gladstein2019_343AJ,single-Romania-sample,038,44.4334,26.0999,Bucharest,Romania,,,,,831,"0,021552","0,518945","0,005294","0,249968","0,023115","0,008478","0,022954","0,127434","0,022261",Turk_2,"39,1813","39,7719"
Gladstein2019_343AJ,single-Romania-sample,039,44.4334,26.0999,Bucharest,Romania,,,,,832,"0,030043","0,503206",1E-05,"0,228348",1E-05,"0,006413","0,038541","0,17276","0,02067",Turk_2,"42,0157","35,817"
Gladstein2019_343AJ,single-Romania-sample,040,44.4334,26.0999,Bucharest,Romania,,,,,833,"0,016023","0,525243","0,002827","0,248598","0,010128","0,004668","0,018298","0,154922","0,019292",Turk_2,"40,2584","38,6737"
Gladstein2019_343AJ,single-Romania-sample,041,44.4334,26.0999,Bucharest,Romania,,,,,834,"0,022024","0,515892","0,016006","0,255195","0,01719","0,006215","0,006449","0,147404","0,013625",Turk_2,"40,376","40,0022"
Gladstein2019_343AJ,single-Russia-sample,026,55.7522,37.6155,Moscow,Russia,,,,,835,"0,033412","0,518011",1E-05,"0,250262",1E-05,1E-05,"0,038227","0,145205","0,014853",Turk_2,"40,1649","38,7356"
Gladstein2019_343AJ,single-Russia-sample,027,55.7522,37.6155,Moscow,Russia,,,,,836,"0,029539","0,510275","0,004747","0,246241","0,006397",1E-05,"0,020477","0,161945","0,020368",Turk_2,"41,3553","38,2168"
Gladstein2019_343AJ,single-Russia-sample,028,55.7522,37.6155,Moscow,Russia,,,,,837,"0,025012","0,486937","0,004171","0,262237","0,000127",1E-05,"0,036141","0,166844","0,018522",Turk_2,"41,8882","38,6612"
Gladstein2019_343AJ,single-Russia-sample,029,55.7522,37.6155,Moscow,Russia,,,,,838,"0,031479","0,512697","0,003549","0,235694","0,011921",1E-05,"0,015845","0,170686","0,018119",Turk_2,"41,7723","36,8185"
Gladstein2019_343AJ,single-Russia-sample,030,55.7522,37.6155,Moscow,Russia,,,,,839,"0,015827","0,511682","0,005777","0,232025","0,019145","0,000157","0,023495","0,171545","0,020346",Turk_2,"41,9267","36,1807"
Gladstein2019_343AJ,single-Russia-sample,031,55.7522,37.6155,Moscow,Russia,,,,,840,"0,012846","0,515157","0,008688","0,218073","0,023333","0,016757","0,02095","0,170073","0,014124",Turk_2,"41,3424","35,1287"
Gladstein2019_343AJ,single-Russia-sample,032,55.7522,37.6155,Moscow,Russia,,,,,841,"0,032684","0,493631","0,009961","0,23614","0,002197","0,013435","0,022092","0,17904","0,01082",Romania_2,"43,113","31,2249"
Gladstein2019_343AJ,single-Russia-sample,033,55.7522,37.6155,Moscow,Russia,,,,,842,"0,022661","0,505007","0,003029","0,258488","0,014447","0,007635","0,02073","0,147498","0,020506",Turk_2,"40,4283","39,5668"
Gladstein2019_343AJ,single-Russia-sample,034,55.7522,37.6155,Moscow,Russia,,,,,843,"0,03461","0,50205",1E-05,"0,22991","0,020524","0,009307","0,010373","0,170535","0,022681",Turk_2,"41,9619","36,199"
Gladstein2019_343AJ,single-Russia-sample,035,55.7522,37.6155,Moscow,Russia,,,,,844,"0,025524","0,501225","0,000774","0,26751","0,00943","0,008668","0,022174","0,141231","0,023463",Turk_2,"40,0597","39,3164"
Gladstein2019_343AJ,single-Russia-sample,036,55.7522,37.6155,Moscow,Russia,,,,,845,"0,016176","0,517225",1E-05,"0,238489","0,029819","0,015434","0,012951","0,143528","0,026369",Turk_2,"39,4665","38,0189"
